"taxonID","weight"
"PEMA",25
"PELE",30
"PEMA",26
"PEMA",24
"NAIN",23
"PELE",21
"PEMA",26
"NAIN",24
"PELE",22
"NAIN",27
"PELE",17
"PEMA",25
"NAIN",21
"PELE",19
"PELE",21
"MYGA",29
"PEMA",22
"NAIN",25
"PEMA",28
"MYGA",19
"NAIN",27
"NAIN",22
"NAIN",31
"PEMA",27
"PEMA",22
"PEMA",24
"MYGA",24
"MYGA",19
"MYGA",28
"MYGA",30
"NAIN",24
"NAIN",23
"PELE",24
"PEMA",20
"MYGA",19
"PEMA",24
"MYGA",28
"PELE",21
"MYGA",24
"NAIN",14
"PEMA",21
"MYGA",28
"PEMA",19
"NAIN",23
"PEMA",19
"PELE",18
"PEMA",20
"PEMA",19
"PEMA",18
"PEMA",21
"PELE",17
"PELE",15
"PEMA",22
"PEMA",20
"PELE",28
"PEMA",22
"PELE",18
"PELE",21
"PEMA",20
"PEMA",22
"PEMA",22
"PEMA",14
"PELE",20
"PEMA",23
"PELE",16
"PELE",15
"PEMA",18
"PELE",15
"PEMA",28
"PELE",16
"PELE",22
"PELE",22
"PELE",28
"PELE",10
"PELE",19
"PEMA",24
"PELE",18
"PELE",22
"MYGA",30
"PEMA",24
"PELE",18
"PELE",7
"MYGA",23
"PELE",23
"PEMA",28
"PEMA",23
"PELE",18
"PEMA",28
"PEMA",26
"NAIN",23
"PELE",21
"PEMA",30
"PELE",12
"MYGA",23
"PEMA",25
"PELE",10
"PELE",14
"PELE",23
"PELE",23
"PELE",21
"PEMA",23
"PELE",23
"PELE",20
"MYGA",23
"PEMA",25
"PEMA",13
"PELE",29
"PELE",28
"PEMA",26
"PELE",15
"PELE",15
"PELE",14
"MYGA",18
"PELE",22
"PELE",24
"PELE",24
"PEMA",20
"PEMA",24
"PELE",21
"PEMA",21
"PEMA",22
"PELE",17
"PELE",20
"PELE",23
"PEMA",21
"PEMA",18
"PELE",23
"PEMA",19
"PEMA",25
"PELE",23
"PEMA",19
"PEMA",25
"PEMA",23
"PEMA",21
"PEMA",18
"PELE",15
"PEMA",21
"PEMA",30
"PEMA",18
"NAIN",24
"PEMA",24
"PEMA",25
"PELE",14
"PELE",18
"PELE",30
"PELE",26
"PELE",25
"PELE",22
"MYGA",21
